Timestamp,Actual Position,Target Position,IMU Data
1732127772.3729124,"[-1443, -1443]",[-9000],0
1732127772.3799233,"[-1443, -1443]",[-9000],0
1732127772.3799233,"[-1443, -1443]",[-9000],0
1732127772.3884044,"[-1443, -1443]",[-9000],0
1732127772.3884044,"[-1443, -1443]",[-9000],0
1732127772.3967333,"[-1443, -1443]",[-9000],0
1732127772.3967333,"[-1443, -1443]",[-9000],0
1732127772.405136,"[-1443, -1443]",[-9000],0
1732127772.405136,"[-1443, -1443]",[-9000],0
1732127772.4131384,"[-1443, -1443]",[-9000],0
1732127772.4131384,"[-1443, -1443]",[-9000],0
1732127772.4217663,"[-1443, -1443]",[-9000],0
1732127772.4217663,"[-1443, -1443]",[-9000],0
1732127772.432579,"[-1443, -1443]",[-9000],0
1732127772.4381018,"[-1443, -1443]",[-9000],0
1732127772.4430673,"[-1443, -1443]",[-9000],0
1732127772.4476388,"[-1443, -1443]",[-9000],0
1732127772.4507759,"[-1443, -1443]",[-9000],0
1732127772.4550538,"[-1443, -1443]",[-9000],0
1732127772.4602518,"[-1443, -1443]",[-9000],0
1732127772.4803505,"[-1443, -1443]",[-9000],0
1732127772.4803505,"[-1443, -1443]",[-9000],0
1732127772.4884627,"[-1443, -1443]",[-9000],0
1732127772.4921966,"[-1443, -1443]",[-9000],0
1732127772.4975922,"[-1443, -1442]",[-9000],0
1732127772.4975922,"[-1443, -1443]",[-9000],0
1732127772.505198,"[-1443, -1443]",[-9000],0
1732127772.505198,"[-1443, -1443]",[-9000],0
1732127772.5131993,"[-1443, -1442]",[-9000],0
1732127772.5131993,"[-1443, -1443]",[-9000],0
1732127772.5219839,"[-1443, -1443]",[-9000],0
1732127772.5219839,"[-1443, -1443]",[-9000],0
1732127772.5299854,"[-1443, -1443]",[-9000],0
1732127772.5299854,"[-1443, -1443]",[-9000],0
1732127772.5380282,"[-1443, -1443]",[-9000],0
1732127772.5380282,"[-1443, -1443]",[-9000],0
1732127772.5462067,"[-1443, -1443]",[-9000],0
1732127772.5462067,"[-1443, -1443]",[-9000],0
1732127772.554847,"[-1443, -1443]",[-9000],0
1732127772.554847,"[-1443, -1443]",[-9000],0
1732127772.5638626,"[-1443, -1443]",[-9000],0
1732127772.5638626,"[-1443, -1443]",[-9000],0
1732127772.5735846,"[-1443, -1443]",[-9000],0
1732127772.5735846,"[-1443, -1443]",[-9000],0
1732127772.5794923,"[-1443, -1443]",[-9000],0
1732127772.5794923,"[-1443, -1443]",[-9000],0
1732127772.587583,"[-1443, -1443]",[-9000],0
1732127772.5955832,"[-1443, -1443]",[-9000],0
1732127772.5955832,"[-1443, -1443]",[-9000],0
1732127772.603571,"[-1443, -1443]",[-9000],0
1732127772.6038275,"[-1443, -1443]",[-9000],0
1732127772.6038275,"[-1443, -1443]",[-9000],0
1732127772.6127918,"[-1443, -1443]",[-9000],0
1732127772.620747,"[-1443, -1443]",[-9000],0
1732127772.620747,"[-1443, -1443]",[-9000],0
1732127772.6287513,"[-1444, -1443]",[-9000],0
1732127772.6293886,"[-1443, -1443]",[-9000],0
1732127772.6293886,"[-1443, -1443]",[-9000],0
1732127772.6373293,"[-1443, -1443]",[-9000],0
1732127772.6438372,"[-1443, -1443]",[-9000],0
1732127773.1687996,"[-1443, -1443]",[-9000],0
1732127773.691816,"[-1443, -1443]",[-9000],0
1732127773.7002218,"[-1443, -1443]",[9000],0
1732127773.7082446,"[-1443, -1443]",[9000],0
1732127773.7082446,"[-1443, -1443]",[9000],0
1732127773.7166228,"[-1443, -1443]",[9000],0
1732127773.7166228,"[-1443, -1443]",[9000],0
1732127773.7248282,"[-1443, -1443]",[9000],0
1732127773.7248282,"[-1443, -1442]",[9000],0
1732127773.7330961,"[-1443, -1443]",[9000],0
1732127773.7330961,"[-1443, -1443]",[9000],0
1732127773.7411888,"[-1443, -1443]",[9000],0
1732127773.7411888,"[-1443, -1443]",[9000],0
1732127773.7496338,"[-1443, -1443]",[9000],0
1732127773.7496338,"[-1443, -1442]",[9000],0
1732127773.7576356,"[-1443, -1443]",[9000],0
1732127773.7576356,"[-1443, -1443]",[9000],0
1732127773.7651489,"[-1443, -1443]",[9000],0
1732127773.7651489,"[-1443, -1443]",[9000],0
1732127773.7731776,"[-1443, -1443]",[9000],0
1732127773.7731776,"[-1443, -1443]",[9000],0
1732127773.7814891,"[-1443, -1443]",[9000],0
1732127773.7814891,"[-1443, -1443]",[9000],0
1732127773.7894974,"[-1443, -1443]",[9000],0
1732127773.7906604,"[-1443, -1443]",[9000],0
1732127773.7906604,"[-1443, -1443]",[9000],0
1732127773.7977176,"[-1443, -1443]",[9000],0
1732127773.8057287,"[-1443, -1443]",[9000],0
1732127773.8061495,"[-1443, -1443]",[9000],0
1732127773.8061495,"[-1443, -1443]",[9000],0
1732127773.8141491,"[-1443, -1443]",[9000],0
1732127773.8141491,"[-1443, -1443]",[9000],0
1732127773.8226037,"[-1443, -1443]",[9000],0
1732127773.8226037,"[-1443, -1443]",[9000],0
1732127773.8305502,"[-1443, -1443]",[9000],0
1732127773.838552,"[-1443, -1443]",[9000],0
1732127773.838552,"[-1443, -1443]",[9000],0
1732127773.8465543,"[-1443, -1443]",[9000],0
1732127773.8473017,"[-1443, -1443]",[9000],0
1732127773.8550322,"[-1443, -1443]",[9000],0
1732127773.8550322,"[-1443, -1443]",[9000],0
1732127773.863035,"[-1443, -1443]",[9000],0
1732127773.865049,"[-1443, -1443]",[9000],0
1732127773.8712475,"[-1443, -1443]",[9000],0
1732127773.8712475,"[-1443, -1443]",[9000],0
1732127773.879251,"[-1443, -1443]",[9000],0
1732127773.879251,"[-1443, -1443]",[9000],0
1732127773.887872,"[-1443, -1443]",[9000],0
1732127773.887872,"[-1443, -1443]",[9000],0
1732127773.8953876,"[-1443, -1443]",[9000],0
1732127773.8953876,"[-1443, -1443]",[9000],0
1732127773.9046571,"[-1443, -1443]",[9000],0
1732127773.9046571,"[-1443, -1442]",[9000],0
1732127773.9116838,"[-1443, -1443]",[9000],0
1732127773.9116838,"[-1443, -1443]",[9000],0
1732127773.9204311,"[-1443, -1443]",[9000],0
1732127773.9204311,"[-1443, -1443]",[9000],0
1732127773.9279394,"[-1443, -1443]",[9000],0
1732127773.9279394,"[-1443, -1443]",[9000],0
1732127773.935947,"[-1443, -1443]",[9000],0
1732127773.9389644,"[-1443, -1443]",[9000],0
1732127773.9440036,"[-1443, -1443]",[9000],0
1732127773.9440036,"[-1443, -1443]",[9000],0
1732127773.9520147,"[-1443, -1443]",[9000],0
1732127773.9520147,"[-1443, -1443]",[9000],0
1732127773.9600267,"[-1443, -1443]",[9000],0
