Timestamp,Actual Position,Target Position,IMU Data
1732127875.5675533,"[-1443, -1443]",[-9000],0
1732127875.5729265,"[-1443, -1443]",[-9000],0
1732127875.5762413,"[-1443, -1443]",[-9000],0
1732127875.5762413,"[-1443, -1443]",[-9000],0
1732127875.5847986,"[-1443, -1442]",[-9000],0
1732127875.5847986,"[-1443, -1443]",[-9000],0
1732127875.5926108,"[-1443, -1443]",[-9000],0
1732127875.5926108,"[-1443, -1443]",[-9000],0
1732127875.601202,"[-1443, -1442]",[-9000],0
1732127875.6061676,"[-1443, -1443]",[-9000],0
1732127875.609101,"[-1443, -1442]",[-9000],0
1732127875.6175547,"[-1443, -1443]",[-9000],0
1732127875.6175547,"[-1443, -1443]",[-9000],0
1732127875.6267612,"[-1443, -1443]",[-9000],0
1732127875.6267612,"[-1443, -1443]",[-9000],0
1732127875.633614,"[-1443, -1443]",[-9000],0
1732127875.641683,"[-1443, -1443]",[-9000],0
1732127875.641683,"[-1443, -1443]",[-9000],0
1732127875.6506941,"[-1443, -1442]",[-9000],0
1732127875.6506941,"[-1443, -1443]",[-9000],0
1732127875.658203,"[-1443, -1443]",[-9000],0
1732127875.6668158,"[-1443, -1443]",[-9000],0
1732127875.674817,"[-1443, -1443]",[-9000],0
1732127875.676514,"[-1443, -1443]",[-9000],0
1732127875.676514,"[-1443, -1443]",[-9000],0
1732127875.6835837,"[-1443, -1442]",[-9000],0
1732127875.6835837,"[-1443, -1442]",[-9000],0
1732127875.6915936,"[-1443, -1443]",[-9000],0
1732127875.6915936,"[-1443, -1443]",[-9000],0
1732127875.700352,"[-1443, -1443]",[-9000],0
1732127875.700352,"[-1443, -1443]",[-9000],0
1732127875.7083497,"[-1443, -1443]",[-9000],0
1732127875.7083497,"[-1443, -1443]",[-9000],0
1732127875.7165713,"[-1443, -1443]",[-9000],0
1732127875.7246537,"[-1443, -1443]",[-9000],0
1732127875.728814,"[-1443, -1443]",[-9000],0
1732127875.7334678,"[-1443, -1442]",[-9000],0
1732127875.7334678,"[-1443, -1443]",[-9000],0
1732127875.7423391,"[-1443, -1443]",[-9000],0
1732127875.749428,"[-1443, -1443]",[-9000],0
1732127875.749428,"[-1443, -1443]",[-9000],0
1732127875.7575243,"[-1443, -1443]",[-9000],0
1732127875.7575243,"[-1443, -1443]",[-9000],0
1732127875.7654858,"[-1443, -1442]",[-9000],0
1732127875.7654858,"[-1443, -1443]",[-9000],0
1732127875.7736304,"[-1443, -1443]",[-9000],0
1732127875.7736304,"[-1443, -1443]",[-9000],0
1732127875.7822409,"[-1443, -1443]",[-9000],0
1732127875.7822409,"[-1443, -1443]",[-9000],0
1732127875.7899997,"[-1443, -1443]",[-9000],0
1732127875.7899997,"[-1443, -1443]",[-9000],0
1732127875.7998917,"[-1443, -1443]",[-9000],0
1732127875.7998917,"[-1443, -1443]",[-9000],0
1732127875.8067691,"[-1443, -1443]",[-9000],0
1732127875.8067691,"[-1443, -1443]",[-9000],0
1732127875.815266,"[-1443, -1443]",[-9000],0
1732127875.815266,"[-1443, -1443]",[-9000],0
1732127875.8234963,"[-1443, -1443]",[-9000],0
1732127875.8320282,"[-1443, -1443]",[-9000],0
1732127875.832589,"[-1443, -1443]",[-9000],0
1732127875.8399496,"[-1443, -1443]",[-9000],0
1732127875.8414612,"[-1443, -1443]",[-9000],0
1732127875.847981,"[-1443, -1443]",[-9000],0
1732127875.848703,"[-1443, -1443]",[-9000],0
1732127875.8564787,"[-1443, -1443]",[-9000],0
1732127875.858411,"[-1443, -1443]",[-9000],0
1732127875.8644187,"[-1443, -1443]",[-9000],0
1732127875.8644187,"[-1443, -1443]",[-9000],0
1732127875.8728063,"[-1443, -1443]",[-9000],0
1732127875.8728063,"[-1443, -1443]",[-9000],0
1732127875.8808162,"[-1443, -1443]",[-9000],0
1732127875.8808162,"[-1443, -1443]",[-9000],0
1732127875.888938,"[-1443, -1443]",[-9000],0
1732127875.8900192,"[-1443, -1443]",[-9000],0
1732127875.8970406,"[-1443, -1442]",[-9000],0
1732127875.8970406,"[-1443, -1443]",[-9000],0
1732127875.9060025,"[-1443, -1443]",[-9000],0
1732127875.9060025,"[-1443, -1443]",[-9000],0
1732127875.9139543,"[-1443, -1443]",[-9000],0
1732127875.9139543,"[-1443, -1443]",[-9000],0
1732127875.921965,"[-1443, -1442]",[-9000],0
1732127875.9223678,"[-1443, -1443]",[-9000],0
1732127875.930554,"[-1443, -1443]",[-9000],0
1732127875.930554,"[-1443, -1443]",[-9000],0
1732127875.9385536,"[-1443, -1443]",[-9000],0
1732127875.9418857,"[-1443, -1443]",[-9000],0
1732127875.9469576,"[-1443, -1443]",[-9000],0
1732127875.9470882,"[-1443, -1443]",[-9000],0
1732127875.9552987,"[-1443, -1443]",[-9000],0
1732127875.9552987,"[-1443, -1443]",[-9000],0
1732127875.9654462,"[-1443, -1443]",[-9000],0
1732127875.9654462,"[-1443, -1443]",[-9000],0
1732127875.9717693,"[-1443, -1443]",[-9000],0
1732127875.9717693,"[-1443, -1443]",[-9000],0
1732127875.9802654,"[-1443, -1443]",[-9000],0
1732127875.9802654,"[-1443, -1443]",[-9000],0
1732127875.9898021,"[-1443, -1442]",[-9000],0
1732127875.9898021,"[-1443, -1443]",[-9000],0
1732127875.996561,"[-1443, -1443]",[-9000],0
1732127876.0051947,"[-1443, -1443]",[-9000],0
1732127876.007086,"[-1443, -1443]",[-9000],0
1732127876.013083,"[-1443, -1443]",[-9000],0
1732127876.013083,"[-1443, -1443]",[-9000],0
1732127876.0212917,"[-1443, -1443]",[-9000],0
1732127876.0212917,"[-1443, -1443]",[-9000],0
1732127876.031835,"[-1443, -1443]",[-9000],0
1732127876.031835,"[-1443, -1443]",[-9000],0
1732127876.039399,"[-1443, -1443]",[-9000],0
1732127876.0460048,"[-1443, -1443]",[-9000],0
1732127876.0462432,"[-1443, -1443]",[-9000],0
1732127876.054257,"[-1443, -1443]",[-9000],0
1732127876.057493,"[-1443, -1443]",[-9000],0
1732127876.0623965,"[-1443, -1443]",[-9000],0
1732127876.0657275,"[-1443, -1443]",[-9000],0
1732127876.071802,"[-1443, -1443]",[-9000],0
1732127876.071802,"[-1443, -1443]",[-9000],0
1732127876.079089,"[-1443, -1443]",[-9000],0
1732127876.079089,"[-1443, -1443]",[-9000],0
1732127876.0873106,"[-1443, -1443]",[-9000],0
1732127876.0920374,"[-1443, -1442]",[-9000],0
1732127876.0955453,"[-1443, -1443]",[-9000],0
1732127876.1007867,"[-1443, -1443]",[-9000],0
1732127876.1038299,"[-1443, -1443]",[-9000],0
1732127876.1075077,"[-1443, -1443]",[-9000],0
1732127876.1075077,"[-1443, -1443]",[-9000],0
1732127876.1075077,"[-1443, -1443]",[-9000],0
1732127876.1197581,"[-1443, -1442]",[-9000],0
1732127876.1197581,"[-1443, -1443]",[-9000],0
1732127876.1279044,"[-1443, -1443]",[-9000],0
1732127876.1279044,"[-1443, -1443]",[-9000],0
1732127876.1368477,"[-1443, -1443]",[-9000],0
1732127876.1368477,"[-1443, -1443]",[-9000],0
1732127876.1438632,"[-1443, -1443]",[-9000],0
1732127876.1438632,"[-1443, -1443]",[-9000],0
1732127876.1518693,"[-1443, -1443]",[-9000],0
1732127876.1518693,"[-1443, -1443]",[-9000],0
1732127876.1603615,"[-1443, -1443]",[-9000],0
1732127876.1633797,"[-1443, -1443]",[-9000],0
1732127876.168388,"[-1443, -1443]",[-9000],0
1732127876.168388,"[-1443, -1443]",[-9000],0
1732127876.1767998,"[-1443, -1443]",[-9000],0
1732127876.1767998,"[-1443, -1442]",[-9000],0
1732127876.1848693,"[-1443, -1443]",[-9000],0
1732127876.1849813,"[-1443, -1443]",[-9000],0
1732127876.1849813,"[-1443, -1443]",[-9000],0
1732127876.1929853,"[-1443, -1443]",[-9000],0
1732127876.1929853,"[-1443, -1443]",[-9000],0
1732127876.201029,"[-1443, -1443]",[-9000],0
1732127876.201029,"[-1443, -1443]",[-9000],0
1732127876.2092764,"[-1443, -1443]",[-9000],0
1732127876.2092764,"[-1443, -1442]",[-9000],0
1732127876.2173228,"[-1443, -1443]",[-9000],0
1732127876.2173228,"[-1443, -1443]",[-9000],0
1732127876.2257814,"[-1443, -1443]",[-9000],0
1732127876.2257814,"[-1443, -1443]",[-9000],0
1732127876.2338657,"[-1443, -1443]",[-9000],0
1732127876.2338657,"[-1443, -1443]",[-9000],0
1732127876.2418897,"[-1443, -1443]",[-9000],0
1732127876.2418897,"[-1443, -1443]",[-9000],0
1732127876.2499835,"[-1443, -1443]",[-9000],0
1732127876.2499835,"[-1443, -1442]",[-9000],0
1732127876.2581744,"[-1443, -1443]",[-9000],0
1732127876.2581744,"[-1443, -1443]",[-9000],0
1732127876.266638,"[-1443, -1443]",[-9000],0
1732127876.266638,"[-1443, -1443]",[-9000],0
1732127876.2746387,"[-1443, -1443]",[-9000],0
1732127876.2746387,"[-1443, -1443]",[-9000],0
1732127876.2826662,"[-1443, -1443]",[-9000],0
1732127876.2826662,"[-1443, -1443]",[-9000],0
1732127876.2908716,"[-1443, -1443]",[-9000],0
1732127876.2908716,"[-1443, -1443]",[-9000],0
1732127876.2993736,"[-1443, -1443]",[-9000],0
1732127876.2993736,"[-1443, -1442]",[-9000],0
1732127876.307904,"[-1443, -1442]",[-9000],0
1732127876.307904,"[-1443, -1443]",[-9000],0
1732127876.316034,"[-1443, -1443]",[-9000],0
1732127876.3242407,"[-1443, -1443]",[-9000],0
1732127876.3242407,"[-1443, -1443]",[-9000],0
1732127876.3326924,"[-1443, -1443]",[-9000],0
1732127876.3326924,"[-1443, -1443]",[-9000],0
1732127876.3419995,"[-1443, -1443]",[-9000],0
1732127876.349361,"[-1443, -1443]",[-9000],0
1732127876.3527536,"[-1443, -1443]",[-9000],0
1732127876.3571355,"[-1443, -1443]",[-9000],0
1732127876.3585033,"[-1443, -1443]",[-9000],0
1732127876.365518,"[-1443, -1443]",[-9000],0
1732127876.3702667,"[-1443, -1443]",[-9000],0
1732127876.3737829,"[-1443, -1443]",[-9000],0
1732127876.3737829,"[-1443, -1443]",[-9000],0
1732127876.38194,"[-1443, -1443]",[-9000],0
1732127876.38194,"[-1443, -1443]",[-9000],0
1732127876.3900273,"[-1443, -1443]",[-9000],0
1732127876.3900273,"[-1443, -1443]",[-9000],0
1732127876.3984957,"[-1443, -1443]",[-9000],0
1732127876.3984957,"[-1443, -1443]",[-9000],0
1732127876.4066267,"[-1443, -1443]",[-9000],0
1732127876.4066267,"[-1443, -1443]",[-9000],0
1732127876.414986,"[-1443, -1443]",[-9000],0
1732127876.422989,"[-1443, -1443]",[-9000],0
1732127876.422989,"[-1443, -1443]",[-9000],0
1732127876.4311628,"[-1443, -1443]",[-9000],0
1732127876.4311628,"[-1443, -1443]",[-9000],0
1732127876.4391985,"[-1443, -1443]",[-9000],0
1732127876.4422152,"[-1443, -1443]",[-9000],0
1732127876.4472315,"[-1443, -1443]",[-9000],0
1732127876.4472315,"[-1443, -1443]",[-9000],0
1732127876.4555724,"[-1443, -1443]",[-9000],0
1732127876.4555724,"[-1443, -1443]",[-9000],0
1732127876.463914,"[-1443, -1443]",[-9000],0
1732127876.463914,"[-1443, -1443]",[-9000],0
1732127876.471967,"[-1443, -1443]",[-9000],0
1732127876.471967,"[-1443, -1442]",[-9000],0
1732127876.4804375,"[-1443, -1443]",[-9000],0
1732127876.4804375,"[-1443, -1443]",[-9000],0
1732127876.4884393,"[-1443, -1443]",[-9000],0
1732127876.4884393,"[-1443, -1443]",[-9000],0
1732127876.4966104,"[-1443, -1443]",[-9000],0
1732127876.497119,"[-1443, -1443]",[-9000],0
1732127876.5047765,"[-1443, -1443]",[-9000],0
1732127876.5056646,"[-1443, -1443]",[-9000],0
1732127876.5095186,"[-1443, -1443]",[-9000],0
1732127876.513179,"[-1443, -1443]",[-9000],0
1732127876.518871,"[-1443, -1443]",[-9000],0
1732127876.523018,"[-1443, -1442]",[-9000],0
1732127876.5267963,"[-1443, -1443]",[-9000],0
1732127876.5301914,"[-1443, -1443]",[-9000],0
1732127876.5301914,"[-1443, -1443]",[-9000],0
1732127876.5381956,"[-1443, -1443]",[-9000],0
1732127876.5423987,"[-1443, -1443]",[-9000],0
1732127876.5464177,"[-1443, -1443]",[-9000],0
1732127876.5464177,"[-1443, -1443]",[-9000],0
1732127876.554425,"[-1443, -1443]",[-9000],0
1732127876.5595698,"[-1443, -1443]",[-9000],0
1732127876.5626216,"[-1443, -1443]",[-9000],0
1732127876.5626216,"[-1443, -1443]",[-9000],0
1732127876.570705,"[-1443, -1442]",[-9000],0
1732127876.570705,"[-1443, -1443]",[-9000],0
1732127876.5785346,"[-1443, -1443]",[-9000],0
1732127876.5785346,"[-1443, -1443]",[-9000],0
1732127876.5876393,"[-1443, -1443]",[-9000],0
1732127876.5876393,"[-1443, -1443]",[-9000],0
1732127876.5947812,"[-1443, -1443]",[-9000],0
1732127876.5947812,"[-1443, -1443]",[-9000],0
1732127876.603421,"[-1443, -1443]",[-9000],0
1732127876.6086528,"[-1443, -1442]",[-9000],0
1732127876.6118953,"[-1443, -1443]",[-9000],0
1732127876.6118953,"[-1443, -1443]",[-9000],0
1732127876.6211982,"[-1443, -1442]",[-9000],0
1732127876.6238568,"[-1443, -1443]",[-9000],0
1732127876.6288428,"[-1443, -1443]",[-9000],0
1732127876.6288428,"[-1443, -1443]",[-9000],0
1732127876.6358502,"[-1443, -1443]",[-9000],0
1732127876.642098,"[-1443, -1443]",[-9000],0
1732127876.6445637,"[-1443, -1443]",[-9000],0
1732127876.6445637,"[-1443, -1443]",[-9000],0
1732127876.6523867,"[-1443, -1443]",[-9000],0
1732127876.6523867,"[-1443, -1442]",[-9000],0
1732127876.6608763,"[-1443, -1443]",[-9000],0
1732127876.6608763,"[-1443, -1443]",[-9000],0
1732127876.66898,"[-1443, -1443]",[-9000],0
1732127876.66898,"[-1443, -1443]",[-9000],0
1732127876.6774523,"[-1443, -1443]",[-9000],0
1732127876.6774523,"[-1443, -1443]",[-9000],0
1732127876.6855412,"[-1443, -1443]",[-9000],0
1732127876.6909778,"[-1443, -1443]",[-9000],0
1732127876.6943877,"[-1443, -1443]",[-9000],0
1732127876.6987293,"[-1443, -1443]",[-9000],0
1732127876.7030919,"[-1443, -1443]",[-9000],0
1732127876.7063973,"[-1443, -1443]",[-9000],0
1732127876.7109513,"[-1443, -1443]",[-9000],0
1732127876.714362,"[-1443, -1443]",[-9000],0
1732127876.718974,"[-1443, -1442]",[-9000],0
1732127876.7213545,"[-1443, -1443]",[-9000],0
1732127876.724868,"[-1443, -1443]",[-9000],0
1732127876.724868,"[-1443, -1442]",[-9000],0
1732127876.7333984,"[-1443, -1443]",[-9000],0
1732127876.736522,"[-1443, -1443]",[-9000],0
1732127876.7423282,"[-1443, -1443]",[-9000],0
1732127876.750058,"[-1443, -1443]",[-9000],0
1732127876.750373,"[-1443, -1443]",[-9000],0
1732127876.758379,"[-1443, -1442]",[-9000],0
1732127876.758379,"[-1443, -1443]",[-9000],0
1732127876.7667103,"[-1443, -1443]",[-9000],0
1732127876.7667103,"[-1443, -1443]",[-9000],0
1732127876.7749147,"[-1443, -1443]",[-9000],0
1732127876.7749147,"[-1443, -1443]",[-9000],0
1732127876.7830753,"[-1443, -1443]",[-9000],0
1732127876.7830753,"[-1443, -1442]",[-9000],0
1732127876.7919595,"[-1443, -1443]",[-9000],0
1732127876.7919595,"[-1443, -1443]",[-9000],0
1732127876.7994933,"[-1443, -1443]",[-9000],0
1732127876.7994933,"[-1443, -1443]",[-9000],0
1732127876.8075275,"[-1443, -1443]",[-9000],0
1732127876.8075275,"[-1443, -1443]",[-9000],0
1732127876.8155024,"[-1443, -1443]",[-9000],0
1732127876.8229346,"[-1443, -1443]",[-9000],0
1732127876.826408,"[-1443, -1443]",[-9000],0
1732127876.8303437,"[-1443, -1442]",[-9000],0
1732127876.8323545,"[-1443, -1443]",[-9000],0
1732127876.83646,"[-1443, -1443]",[-9000],0
1732127876.8424988,"[-1443, -1443]",[-9000],0
1732127876.847982,"[-1443, -1443]",[-9000],0
1732127876.8511837,"[-1443, -1443]",[-9000],0
1732127876.8557327,"[-1443, -1442]",[-9000],0
1732127876.8601546,"[-1443, -1443]",[-9000],0
1732127876.8646805,"[-1443, -1443]",[-9000],0
1732127876.8690388,"[-1443, -1443]",[-9000],0
1732127876.8746483,"[-1443, -1443]",[-9000],0
1732127876.8779247,"[-1443, -1443]",[-9000],0
1732127876.8811069,"[-1443, -1443]",[-9000],0
1732127876.8811069,"[-1443, -1443]",[-9000],0
1732127876.888617,"[-1443, -1443]",[-9000],0
1732127876.888617,"[-1443, -1442]",[-9000],0
1732127876.897485,"[-1443, -1442]",[-9000],0
1732127876.897485,"[-1443, -1443]",[-9000],0
1732127876.9050045,"[-1443, -1443]",[-9000],0
1732127876.9050045,"[-1443, -1442]",[-9000],0
1732127876.9130154,"[-1443, -1443]",[-9000],0
1732127876.9130154,"[-1443, -1443]",[-9000],0
1732127876.9210105,"[-1443, -1443]",[-9000],0
1732127876.9290142,"[-1443, -1443]",[-9000],0
1732127876.930964,"[-1443, -1443]",[-9000],0
1732127876.9374726,"[-1443, -1443]",[-9000],0
1732127876.9424818,"[-1443, -1443]",[-9000],0
1732127876.9466634,"[-1443, -1443]",[-9000],0
1732127876.9466634,"[-1443, -1443]",[-9000],0
1732127876.9538896,"[-1443, -1443]",[-9000],0
1732127876.9538896,"[-1443, -1443]",[-9000],0
1732127876.962545,"[-1443, -1443]",[-9000],0
1732127876.962545,"[-1443, -1443]",[-9000],0
1732127876.9706402,"[-1443, -1443]",[-9000],0
1732127876.9706402,"[-1443, -1443]",[-9000],0
1732127876.978717,"[-1443, -1443]",[-9000],0
1732127876.9813187,"[-1443, -1443]",[-9000],0
1732127876.98716,"[-1443, -1443]",[-9000],0
1732127876.98716,"[-1443, -1443]",[-9000],0
1732127876.9954062,"[-1443, -1443]",[-9000],0
1732127876.9954062,"[-1443, -1443]",[-9000],0
1732127877.0039065,"[-1443, -1443]",[-9000],0
1732127877.0039065,"[-1443, -1443]",[-9000],0
1732127877.0117157,"[-1443, -1443]",[-9000],0
1732127877.0117157,"[-1443, -1443]",[-9000],0
1732127877.0202065,"[-1443, -1443]",[-9000],0
1732127877.0202065,"[-1443, -1443]",[-9000],0
1732127877.027982,"[-1443, -1443]",[-9000],0
1732127877.027982,"[-1443, -1443]",[-9000],0
1732127877.0367334,"[-1443, -1443]",[-9000],0
1732127877.036996,"[-1443, -1443]",[-9000],0
1732127877.044978,"[-1443, -1443]",[-9000],0
1732127877.044978,"[-1443, -1443]",[-9000],0
1732127877.0536716,"[-1443, -1443]",[-9000],0
1732127877.0536716,"[-1443, -1443]",[-9000],0
1732127877.0622094,"[-1443, -1443]",[-9000],0
1732127877.0622094,"[-1443, -1443]",[-9000],0
1732127877.0705202,"[-1443, -1443]",[-9000],0
1732127877.0705202,"[-1443, -1443]",[-9000],0
1732127877.078105,"[-1443, -1443]",[-9000],0
1732127877.078105,"[-1443, -1443]",[-9000],0
1732127877.0869544,"[-1443, -1443]",[-9000],0
1732127877.0869544,"[-1443, -1443]",[-9000],0
1732127877.0952704,"[-1443, -1443]",[-9000],0
1732127877.0952704,"[-1443, -1443]",[-9000],0
1732127877.1036272,"[-1443, -1443]",[-9000],0
1732127877.1036272,"[-1443, -1443]",[-9000],0
1732127877.1123502,"[-1443, -1443]",[-9000],0
1732127877.11994,"[-1443, -1443]",[-9000],0
1732127877.11994,"[-1443, -1443]",[-9000],0
1732127877.128095,"[-1443, -1443]",[-9000],0
1732127877.128095,"[-1443, -1443]",[-9000],0
1732127877.1361825,"[-1443, -1443]",[-9000],0
1732127877.1444159,"[-1443, -1443]",[-9000],0
1732127877.1444159,"[-1443, -1443]",[-9000],0
1732127877.1531575,"[-1443, -1443]",[-9000],0
1732127877.1608205,"[-1443, -1443]",[-9000],0
1732127877.1608205,"[-1443, -1443]",[-9000],0
1732127877.1697912,"[-1443, -1443]",[-9000],0
1732127877.1697912,"[-1443, -1443]",[-9000],0
1732127877.1774085,"[-1443, -1443]",[-9000],0
1732127877.1774085,"[-1443, -1443]",[-9000],0
1732127877.1886482,"[-1443, -1443]",[-9000],0
1732127877.192045,"[-1443, -1443]",[-9000],0
1732127877.1949818,"[-1443, -1443]",[-9000],0
1732127877.2020662,"[-1443, -1443]",[-9000],0
1732127877.2020662,"[-1443, -1443]",[-9000],0
1732127877.210543,"[-1443, -1443]",[-9000],0
1732127877.210543,"[-1443, -1443]",[-9000],0
1732127877.2181327,"[-1443, -1443]",[-9000],0
1732127877.2181327,"[-1443, -1443]",[-9000],0
1732127877.2262862,"[-1443, -1443]",[-9000],0
1732127877.2262862,"[-1443, -1443]",[-9000],0
1732127877.2342875,"[-1443, -1443]",[-9000],0
1732127877.238989,"[-1443, -1443]",[-9000],0
1732127877.2429993,"[-1443, -1443]",[-9000],0
1732127877.2432246,"[-1443, -1443]",[-9000],0
1732127877.251227,"[-1443, -1443]",[-9000],0
1732127877.251227,"[-1443, -1443]",[-9000],0
1732127877.260296,"[-1443, -1443]",[-9000],0
1732127877.260296,"[-1443, -1442]",[-9000],0
1732127877.2673557,"[-1443, -1443]",[-9000],0
1732127877.2673557,"[-1443, -1443]",[-9000],0
1732127877.2758327,"[-1443, -1443]",[-9000],0
1732127877.2758327,"[-1443, -1443]",[-9000],0
1732127877.2843359,"[-1443, -1443]",[-9000],0
1732127877.2843359,"[-1443, -1443]",[-9000],0
1732127877.2927833,"[-1443, -1443]",[-9000],0
1732127877.2927833,"[-1443, -1443]",[-9000],0
1732127877.3008804,"[-1443, -1443]",[-9000],0
1732127877.308819,"[-1443, -1443]",[-9000],0
1732127877.308819,"[-1443, -1443]",[-9000],0
1732127877.3174396,"[-1443, -1443]",[-9000],0
1732127877.3174396,"[-1443, -1443]",[-9000],0
1732127877.3252592,"[-1443, -1443]",[-9000],0
1732127877.3252592,"[-1443, -1443]",[-9000],0
1732127877.333975,"[-1443, -1443]",[-9000],0
1732127877.333975,"[-1443, -1443]",[-9000],0
1732127877.3429983,"[-1443, -1443]",[-9000],0
1732127877.3429983,"[-1443, -1443]",[-9000],0
1732127877.3499148,"[-1443, -1442]",[-9000],0
1732127877.3499148,"[-1443, -1442]",[-9000],0
1732127877.3579876,"[-1443, -1443]",[-9000],0
1732127877.3579876,"[-1443, -1443]",[-9000],0
1732127877.3663795,"[-1443, -1443]",[-9000],0
1732127877.3663795,"[-1443, -1443]",[-9000],0
1732127877.3744578,"[-1443, -1443]",[-9000],0
1732127877.3744578,"[-1443, -1443]",[-9000],0
1732127877.3828201,"[-1443, -1443]",[-9000],0
1732127877.3828201,"[-1443, -1443]",[-9000],0
1732127877.3908215,"[-1443, -1443]",[-9000],0
1732127877.3908215,"[-1443, -1443]",[-9000],0
1732127877.3995516,"[-1443, -1442]",[-9000],0
1732127877.3995516,"[-1443, -1443]",[-9000],0
1732127877.4071424,"[-1443, -1443]",[-9000],0
1732127877.4071424,"[-1443, -1443]",[-9000],0
1732127877.415237,"[-1443, -1443]",[-9000],0
1732127877.415237,"[-1443, -1443]",[-9000],0
1732127877.4231641,"[-1443, -1443]",[-9000],0
1732127877.4231641,"[-1443, -1443]",[-9000],0
1732127877.4315712,"[-1443, -1443]",[-9000],0
1732127877.4315712,"[-1443, -1443]",[-9000],0
1732127877.4401453,"[-1443, -1443]",[-9000],0
1732127877.4431527,"[-1443, -1443]",[-9000],0
1732127877.4485936,"[-1443, -1443]",[-9000],0
1732127877.4485936,"[-1443, -1443]",[-9000],0
1732127877.4575627,"[-1443, -1443]",[-9000],0
1732127877.4575627,"[-1443, -1443]",[-9000],0
1732127877.4650576,"[-1443, -1443]",[-9000],0
1732127877.4650576,"[-1443, -1443]",[-9000],0
1732127877.4734766,"[-1443, -1443]",[-9000],0
1732127877.4734766,"[-1443, -1443]",[-9000],0
1732127877.4816873,"[-1443, -1443]",[-9000],0
1732127877.48636,"[-1443, -1443]",[-9000],0
1732127877.490138,"[-1443, -1443]",[-9000],0
1732127877.490138,"[-1443, -1443]",[-9000],0
1732127877.498144,"[-1443, -1443]",[-9000],0
1732127877.498144,"[-1443, -1443]",[-9000],0
1732127877.5064385,"[-1443, -1442]",[-9000],0
1732127877.5064385,"[-1443, -1443]",[-9000],0
1732127877.5148997,"[-1443, -1443]",[-9000],0
1732127877.5148997,"[-1443, -1443]",[-9000],0
1732127877.523385,"[-1443, -1443]",[-9000],0
1732127877.523385,"[-1443, -1443]",[-9000],0
1732127877.5319583,"[-1443, -1443]",[-9000],0
1732127877.539858,"[-1443, -1443]",[-9000],0
1732127877.543381,"[-1443, -1443]",[-9000],0
1732127877.5487688,"[-1443, -1443]",[-9000],0
1732127877.557481,"[-1443, -1443]",[-9000],0
1732127877.557481,"[-1443, -1443]",[-9000],0
1732127877.5645483,"[-1443, -1443]",[-9000],0
1732127877.5730243,"[-1443, -1443]",[-9000],0
1732127877.5730243,"[-1443, -1443]",[-9000],0
1732127877.5804389,"[-1443, -1443]",[-9000],0
1732127877.5886226,"[-1443, -1443]",[-9000],0
1732127877.5886226,"[-1443, -1443]",[-9000],0
1732127877.5967321,"[-1443, -1443]",[-9000],0
1732127877.6015563,"[-1443, -1443]",[-9000],0
1732127877.6050818,"[-1443, -1443]",[-9000],0
1732127877.6090758,"[-1443, -1443]",[-9000],0
1732127877.6139061,"[-1443, -1443]",[-9000],0
1732127877.6219974,"[-1443, -1443]",[-9000],0
1732127877.6219974,"[-1443, -1443]",[-9000],0
1732127877.6299942,"[-1443, -1443]",[-9000],0
1732127877.6299942,"[-1443, -1443]",[-9000],0
1732127877.6380868,"[-1443, -1443]",[-9000],0
1732127877.643602,"[-1443, -1443]",[-9000],0
1732127877.64636,"[-1443, -1443]",[-9000],0
1732127877.6519284,"[-1443, -1443]",[-9000],0
1732127877.654442,"[-1443, -1443]",[-9000],0
1732127877.662449,"[-1443, -1443]",[-9000],0
1732127877.6669607,"[-1443, -1443]",[-9000],0
1732127877.670648,"[-1443, -1443]",[-9000],0
1732127877.6747751,"[-1443, -1443]",[-9000],0
1732127877.6788652,"[-1443, -1443]",[-9000],0
1732127877.685949,"[-1443, -1443]",[-9000],0
1732127877.6902,"[-1443, -1443]",[-9000],0
1732127877.6951704,"[-1443, -1443]",[-9000],0
1732127877.6994286,"[-1443, -1443]",[-9000],0
1732127877.704958,"[-1443, -1443]",[-9000],0
1732127877.7085485,"[-1443, -1443]",[-9000],0
1732127877.7131293,"[-1443, -1443]",[-9000],0
1732127877.720306,"[-1443, -1443]",[-9000],0
1732127877.7252102,"[-1443, -1442]",[-9000],0
1732127877.729501,"[-1443, -1443]",[-9000],0
1732127877.7358043,"[-1443, -1443]",[-9000],0
1732127877.7408476,"[-1443, -1443]",[-9000],0
1732127877.7437308,"[-1443, -1443]",[-9000],0
1732127877.7437308,"[-1443, -1443]",[-9000],0
1732127877.7549021,"[-1443, -1443]",[-9000],0
1732127877.761029,"[-1443, -1443]",[-9000],0
1732127877.7639275,"[-1443, -1443]",[-9000],0
1732127877.770955,"[-1443, -1442]",[-9000],0
1732127877.770955,"[-1443, -1443]",[-9000],0
1732127877.77797,"[-1443, -1443]",[-9000],0
1732127877.7860515,"[-1443, -1443]",[-9000],0
1732127877.7860515,"[-1443, -1443]",[-9000],0
1732127877.7939754,"[-1443, -1443]",[-9000],0
1732127877.8019757,"[-1443, -1443]",[-9000],0
1732127877.8019757,"[-1443, -1443]",[-9000],0
1732127877.8100526,"[-1443, -1443]",[-9000],0
1732127877.8100526,"[-1443, -1443]",[-9000],0
1732127877.8179781,"[-1443, -1443]",[-9000],0
1732127877.8259811,"[-1443, -1443]",[-9000],0
1732127877.8259811,"[-1443, -1443]",[-9000],0
